learner_id,response_time,errors,Mean_HR,HRV_SDNN,HRV_RMSSD,EEG_alpha,EEG_beta,self_report,cognitive_load_simple,cognitive_load
30,40.05346431126163,1,52.90037803053902,48.96871937648624,45.15172020345307,10.718275366604038,18.844833334577558,6,medium,high
30,10.33919227209779,2,53.93990572175008,44.80974281081851,48.626167408138755,5.810908049762,13.846215484754527,6,weak,weak
30,11.537341128520247,2,55.96081494132487,41.090145580465695,26.404297869151982,7.121689332106379,18.467983361016945,3,weak,medium
30,2.452116975988732,3,40.4989543085435,56.56805828509481,39.74536792798424,5.644714660250974,16.192850502159576,1,weak,weak
31,10.136103784329872,3,37.81823933192681,63.58357166430605,31.545876088053017,5.322401576841109,17.555831335188792,3,weak,weak
31,16.71542034191752,2,53.96319682007863,60.634357218674594,21.692906309123735,6.744362508093363,12.489732926692241,2,weak,weak
31,10.620629056604809,1,43.69767926353561,56.06149699758469,46.96802535644421,8.733224488588043,15.642900696161243,1,weak,weak
31,5.322152025423337,3,34.29524954632029,35.2438725361706,32.650459794354965,9.542788869780633,10.775756069926489,2,weak,weak
31,7.238152266036049,1,59.71344284541482,46.483257571562284,26.559186957866523,6.1032917867566505,20.13390154593139,5,weak,medium
31,27.646726081963546,1,63.951019065022976,69.47304228889675,31.683489094010454,6.381448161225521,8.95800503524648,5,medium,medium
31,12.38002310434755,1,65.57160889698659,61.21950491915225,28.630207017809447,4.440353649353132,13.93574454111345,6,weak,medium
31,21.856191662884527,1,51.870077214747205,34.624967817652745,29.450416259066664,8.428704416553991,12.204874217401134,4,medium,medium
31,30.205036251291414,1,56.259320959729024,49.44409476800729,33.2271728785388,6.535722196058524,17.024101245606715,1,medium,high
31,41.42368971776192,0,63.69868223361911,53.63098432661039,48.84652154435794,11.326062756423696,20.771837837789754,5,high,medium
31,2.358728390465936,3,43.58584209976566,42.3784153697378,29.669462267642995,8.819617599299189,16.964745296062578,4,weak,weak
31,47.96462393454256,3,61.10677684054092,26.907959785911512,48.27416531375353,7.65710851308645,23.88385109085405,6,high,high
31,37.67402336945447,3,52.753962341432086,50.98824045016432,41.790694367836174,6.717775144911095,10.86617947032348,1,medium,medium
31,4.9055419169323145,2,59.13711652342591,42.12241742379561,38.17017250868869,5.0106595596115415,11.096447602414305,2,weak,weak
31,52.414717446406634,1,51.860930208759356,42.16158260915316,40.984960258015,5.264256446109139,12.3206573051538,3,high,medium
31,55.25234403190879,1,62.96256709748002,46.45319640069242,35.10924531069966,6.75571809085573,15.363734085887717,3,high,high
31,3.664677591291825,1,52.235237625415365,48.66324085345188,45.288400830907406,6.602194235951391,11.91923287415025,2,weak,weak
31,16.61265888883222,2,35.16020940532582,49.90917205904314,39.535842106136805,6.001656314308011,12.745011737084923,5,weak,weak
31,48.37207678758368,0,64.51926632314722,41.16010101077998,21.682672119795896,8.754189454884688,16.861450571781866,3,high,medium
31,44.8955814230195,0,40.52469259027888,47.79790470365923,37.37001545511972,9.028531184829719,11.282484350658546,2,high,medium
32,11.07126116138264,2,62.53058210243914,32.42576629597245,41.27178514394092,7.082735205396544,11.600411961089694,4,weak,medium
32,12.560959400202618,0,49.09757118559678,53.11039065368078,32.687990251190264,11.870304536530634,13.804383741029785,4,weak,weak
32,22.22832616748292,4,61.76010985197706,21.437245866588427,36.01004698171146,4.506541266967815,14.086670787482037,2,medium,high
32,29.07137911146128,0,61.34768614866765,47.105099195663804,30.097136042604745,8.116327797944527,18.030047151663947,1,medium,high
32,37.09528629181776,0,54.30142974315371,59.19186153676954,23.978994751491516,7.562839591824149,12.298080756065637,5,medium,medium
32,22.134818374186345,1,55.08535317627131,39.40659312725174,22.59698503255008,6.898598236065487,12.839160047637307,5,medium,medium
32,27.752082967988873,1,54.22628617192566,57.164302036574,22.703456103449092,6.604674307973881,16.74501034883702,2,medium,weak
32,44.84825628802539,4,29.86175243718922,61.55732712120892,40.35235793976426,7.986080234175284,17.404182971350146,3,high,high
32,2.200992173435874,1,51.18330218898202,16.92100047502612,15.07774633298937,7.548944345356542,19.286173401379763,6,weak,medium
32,15.146216660641246,1,38.839358239281054,48.486370964242575,29.668160584292153,7.2162469457748815,16.407361064594262,5,weak,medium
32,42.800975153073146,2,51.71187143745663,21.24226572371725,28.874773718036977,5.402560730021251,15.39109217988548,5,high,high
32,53.71241026123196,1,38.57057453616785,48.81791554429054,32.742723712100286,4.763776364379002,16.725115220238465,4,high,high
32,30.700646526939966,5,38.15048058773925,49.92828789018673,20.148547600510376,7.422967049608869,14.197761582334357,4,medium,high
32,31.92680911591894,3,66.04934501753903,25.174560140891614,38.231104757924946,7.195807791006939,14.175697216873564,4,medium,high
32,6.430320680386563,4,60.6944738812419,69.24838362079865,24.81470884672081,7.6059262794463445,9.677669063163739,6,weak,medium
32,26.844742009407277,2,49.958574150558455,52.86015807634625,44.05924432567415,7.782756404220983,17.680247870068,5,medium,medium
32,31.95703598730139,1,51.84768650249024,41.50976567917965,30.02587449928934,6.954995316234364,15.63437683515524,5,medium,high
32,14.54823021808378,1,47.52083974256991,64.65379427498519,34.235095812704635,7.575185152363589,17.331117799104916,6,weak,weak
32,16.154593856962858,2,55.69876375979523,32.04386779357684,35.03019085244165,6.292943383793011,6.552568516568117,7,weak,weak
32,22.63704978627736,1,43.23945633451195,37.70828966481683,36.95392842288457,11.047891618326567,14.858694876319362,5,medium,medium
33,1.204271866663582,2,59.93740262867957,27.005444763301014,35.296115019969136,6.400519703700063,12.432355480867102,3,weak,medium
33,19.3247499349907,2,47.46913158985889,68.01045196539334,31.583115610138947,7.258038581069319,19.5040875144607,3,medium,medium
33,12.68688041979268,1,45.80153004168771,53.323463714720035,37.744388245552344,6.552422421772238,16.842650746451486,3,weak,medium
33,19.64984113067488,1,50.21713018484843,56.59401789848495,38.72917704395963,6.5188369195901945,15.70270623243168,7,weak,weak
33,7.185727909155073,1,44.08853170074389,53.010012339184755,28.878922663123035,8.049283133275893,13.704201091976927,1,weak,weak
33,53.431636844393694,3,53.28682349496483,55.73767761144585,38.41094255178846,7.795531580233976,16.19162493039494,5,high,high
33,35.61554721324292,1,44.626374106866,50.78077713895989,44.533762419213566,7.081079219249579,12.215443111865687,6,medium,medium
33,40.74613914866938,2,54.68523602818836,52.70921342707442,40.64715356883642,7.433048016891377,14.700823956942703,5,high,high
33,47.3502743164403,3,62.16006538911476,51.07603436222951,42.4590019331775,6.560372898013459,13.26490983903774,6,high,high
33,29.906531935743438,1,42.806783131918266,43.91408194430721,36.375366791259566,8.803451275452321,21.799468964945074,7,medium,medium
33,5.215217285245421,0,48.69424542704829,49.53375234785331,27.510796431400966,12.110385485181428,19.409843268572523,2,weak,weak
33,32.22639250911287,3,54.613307130354215,52.73594573261678,28.52284432237084,6.250317445533563,18.18914245194849,2,medium,high
33,35.210467081252744,2,45.64142645018593,51.10549119552131,37.55910374283529,8.787926447469209,10.529066933537527,1,medium,high
33,44.7263684510598,1,54.643205608266655,35.22227892246683,42.54210980121848,8.089897914041421,17.59247133685216,2,high,high
33,25.899572773780765,2,55.5539886065174,36.55013331391591,57.28729531195245,9.33725951626518,15.563000025425813,3,medium,medium
33,7.654818167733826,0,60.83261776294304,60.82841433916391,42.85457555550883,9.393585920992143,18.670380418548437,1,weak,weak
33,17.02655434792347,0,43.94009953915088,46.93005954116598,25.636513940019984,8.410825394437321,15.967185285380818,1,weak,weak
33,21.784937783918107,0,40.57224759769525,55.847253470359405,28.861819421120142,7.9203588477698,14.979847001885089,1,medium,weak
33,38.755034479896075,2,46.92422610436256,39.07880090277604,53.228138527647985,7.1310996007031076,15.701352889009677,4,medium,high
33,34.246698280134716,0,40.322476604529,35.2685412335347,33.284888544185776,6.470079293782729,9.583100125132365,7,medium,weak
34,21.365803553870776,2,55.64498204047497,41.56403387468287,35.38011707809031,7.80630867809643,12.697790183496608,2,medium,medium
34,59.19091492757878,1,38.38248699823589,47.77434929228587,27.31666463672617,5.430822337164639,16.120006616109816,5,high,high
34,36.34648916141323,1,73.33016418252689,43.348597007155874,47.52082724459395,6.812288019765063,18.418165075219747,4,medium,high
34,14.233607504159668,3,62.9592786157375,62.93933523105714,39.002665658565,10.213707248945138,13.348520651063644,6,weak,weak
34,6.1069483572242245,1,50.12575769600314,51.79523301537461,28.803189216917506,8.197024442159382,14.877579360408198,3,weak,weak
34,9.171548351059922,1,58.67394492997976,68.48938618561859,27.04939768914183,9.785328837871099,10.19702266597383,4,weak,weak
34,14.757463703070488,0,33.631981356892084,54.044081540714174,37.45763156718298,10.939287773316849,19.37793244006128,3,weak,weak
34,9.64088239557334,4,75.23373331399557,25.87449182080189,35.35364939904362,7.645941088170366,18.341225196699362,7,weak,high
34,11.194021443078345,0,44.09785387799511,60.560416064585546,41.65688173776902,8.414651668387283,16.956307855701596,5,weak,weak
34,17.105710121630825,4,48.79502586100641,34.90448377530045,39.375747785017595,7.396308211694489,16.22041856289267,5,weak,high
34,10.40241571768529,1,31.440667128115635,52.30533667211339,32.88415720985102,6.374788479048787,19.65764719544039,2,weak,weak
34,53.80592547758551,2,54.86287304740895,42.25315942336155,30.649587236309067,6.094063481335191,12.58496702605585,6,high,high
34,4.8140247396985325,1,38.93655842922891,71.42711034464186,33.72046281360933,9.686300745192982,12.260515331020024,4,weak,weak
34,31.47068337421528,1,51.01655761566029,64.39597927430135,30.5945532267459,8.417254560971296,18.184559358769288,5,medium,medium
34,24.623809619379692,1,44.55725567075462,42.58179358298242,33.958435737561906,11.693206144162106,17.982940145124374,7,medium,medium
34,58.94271701451638,1,39.222560650696565,48.72642331878888,35.13152742895505,9.944104025847782,11.419513241732544,3,high,high
34,6.722334130083141,1,41.95638498237383,52.44598069649217,27.816552852959543,6.537574020927265,13.405920355269402,5,weak,weak
34,23.871335942744498,1,52.25788034085521,58.634140715616105,40.04543889678304,9.680684360453542,20.06727939323217,2,medium,medium
34,58.16822599652213,0,37.18509027131176,50.291519123250126,32.03657828424264,7.3898489217954895,16.23500198464771,3,high,medium
34,51.930427553638815,3,42.51188328976423,39.75105100619133,28.264925197717254,10.433719418258002,17.361484554054517,1,high,high
35,49.024324256956795,1,56.63273381264478,42.824413607999475,32.187140573745054,7.02733224551396,11.52286037241193,6,high,high
35,15.47416962269639,0,76.02479874874314,49.95518203623209,36.93806525296229,5.895148079514655,16.969933573611534,2,weak,weak
35,10.253255243403949,3,54.77588819553005,62.34456978764691,35.66430559850643,6.408489845877181,10.741375362687359,7,weak,medium
35,40.11859319546586,1,40.82738357822713,54.27837860536044,38.3769449192357,6.510670195170173,9.060535903197945,7,medium,weak
35,55.76255934765515,2,46.32885829927689,42.265850733849845,42.18676900060423,6.3194964707626715,17.180471880542605,7,high,high
35,33.405773580835785,1,50.315890061525785,56.4837277770979,45.43952163206426,6.854783448789787,19.303335508903466,7,medium,medium
35,34.29676136819399,2,46.50575049364293,46.1301516112184,37.28388930150442,9.713383740650475,14.238641772752496,2,medium,medium
35,16.79874561961705,1,59.03058166736933,58.90408005186841,26.444780902116026,11.592088416532368,13.360347954436625,1,weak,weak
35,46.16957599151621,2,52.17473483014224,75.27010418328605,32.8471135797576,5.3396209688929925,20.132545968739112,6,high,high
35,11.222624913451401,4,59.0785238490987,46.411736290564505,26.965452924935935,10.527026085666298,14.415649892656177,7,weak,medium
35,19.42075418425462,0,46.85556209702371,58.01605159726371,48.574832589698254,7.044592568051143,14.802693829328222,5,weak,weak
35,25.526186316985008,1,63.25500219721256,42.546066679622704,50.89920706021731,8.695765062404467,20.081871679321004,2,medium,high
35,30.4566227210673,0,48.335144157184544,48.877362328087024,40.202489579970745,4.691707938853405,13.93924556091537,1,medium,weak
35,14.544583944904815,0,40.288101308620085,50.29562286872101,41.86767074111224,9.048070034689712,13.037917171965402,6,weak,weak
35,6.890209484352212,2,71.77320381042222,48.063163399556196,37.00754554589327,3.9893752063678747,17.446524672411265,1,weak,medium
35,36.63720254649795,0,31.750222530388832,74.63013688775024,37.92844732368633,8.627870144620331,12.864431536862652,6,medium,weak
35,17.317833194415346,1,42.612612746950724,46.93406925321618,22.22036625336702,8.514512094058674,14.566195385633455,2,weak,weak
35,34.874293285356735,0,43.72972148169605,55.86851538784868,34.40854107794472,8.382015268590935,11.042524194863402,4,medium,weak
35,9.261762916452138,0,75.08306273056563,30.699131306765675,27.95077550122992,6.530179698734141,15.556191265129538,7,weak,medium
35,28.868406111289048,3,68.06858884146511,54.3199656336961,37.25085230030696,9.099053348859288,15.20429246160928,2,medium,high
36,31.955365953095153,3,64.93928143642198,61.42054592352247,34.523121236891726,8.782163018833435,17.90406082416943,7,medium,high
36,3.1094122093456145,1,46.693413376236684,44.72402657420949,50.57457569876891,7.580094432717761,17.571769609985193,6,weak,weak
36,20.196256691635234,3,74.26178003841775,24.897778589595873,42.33302150978273,9.343700614350388,16.654554025408746,4,medium,high
36,8.064880616338455,1,53.68352003840971,49.61348231172675,37.27609586017316,7.808791706868989,16.182767078343037,5,weak,weak
36,3.8024982283660647,5,59.772633703031225,50.171838503855284,32.86448250288299,9.057554317817523,14.780237658742976,1,weak,medium
36,59.39761394339671,1,51.79695381106207,57.24075050744304,48.40817167007944,7.748241345211819,16.82866790698741,3,high,high
36,19.34123069848338,3,49.505334286767486,70.10903035413435,34.76036283098776,8.433403982219081,11.663003478993039,2,medium,weak
36,48.59246675127809,1,47.48221326073621,46.19946349399693,37.65339169308222,9.149445882150523,7.953101784437073,3,high,high
36,15.278439285825831,2,47.90360006580838,41.437118763397194,35.33799683541468,7.20417485276393,18.48575301363868,5,weak,medium
36,40.89016333343576,1,56.084916486780784,38.33082198628557,31.76676875434142,5.532326827491609,17.022481386743742,2,high,high
36,45.61367159338119,2,53.67199798775388,51.980786170315994,35.29204977908416,8.55215801109631,14.619040697160255,3,high,medium
36,35.738324436470656,0,49.68528629796316,54.79354258818502,19.304265194573475,10.37878275722586,18.22367582533796,5,medium,weak
36,28.294571313009502,2,65.09523992698854,44.54344605637416,22.6183487900705,8.598301945914892,12.805507749160418,4,medium,medium
36,24.71045484883611,1,20.332469312592693,57.78682745725789,37.79704433335702,8.636284629392746,12.883522403750549,5,medium,weak
36,20.93209599257972,1,55.09887247921195,54.653840768191756,47.545597524219886,7.915647787006719,12.467586828917497,2,medium,weak
36,55.77174865486955,2,57.177387066589795,50.4323168964489,37.78576883315335,9.478237305546402,16.702865925347655,6,high,high
36,49.83716446726375,1,61.46962868255169,40.97585279255875,29.237049160826768,7.628129167724126,10.251125768355742,6,high,high
36,57.901614639990754,2,49.351285589466386,45.18135684515277,23.45716996746132,7.092202437746277,12.699115179653877,7,high,high
36,7.457833409132684,0,52.07920067383957,25.70244702317455,41.276218083805105,10.21059650574973,15.869145069708406,7,weak,weak
36,43.85204851221866,0,59.85948383314721,52.357870641980334,30.462438791879194,6.938923363414636,11.387546772232167,6,high,medium
37,56.30042740926227,2,64.9116640428018,50.26341288747435,40.14588334842048,9.778941892903498,13.019068783016444,2,high,high
37,10.873983969939609,1,46.99464014821232,51.88478991089487,38.11892126452574,10.211870923915418,8.36529726865631,2,weak,weak
37,3.9897760420066497,1,52.669757831275604,55.043190155645604,38.82640313803751,9.133633864124121,16.817419948204613,5,weak,weak
37,44.467238957403545,4,66.78573964348757,53.85821486432223,35.26881365882845,5.501528960854735,12.936494419973164,2,high,high
37,34.46838679079471,2,28.759729241211488,48.896168193539644,38.06915507975713,8.054309818444995,11.702156249576538,7,medium,medium
37,50.509726605496326,1,43.09987400185415,50.486680431627526,34.04436478994932,7.5960000058827655,11.114931822124275,5,high,medium
37,8.38634259757737,1,64.65835978602964,35.956835833038305,29.91754772505437,7.008001489329374,13.745359463384702,6,weak,medium
37,47.71603871159341,1,60.92537833608303,44.16279354310574,27.29200751587159,8.285503174692854,10.25953323932568,7,high,high
37,12.097639202864672,2,55.22445210926694,50.504710536834615,15.91992961623217,9.538412694995095,20.827139031446002,1,weak,medium
37,9.81935657194227,1,45.514031268908795,42.641464240876395,33.55112350076392,7.082894679737603,7.845766148493043,1,weak,weak
37,9.855947875859577,3,41.181815010145804,58.60150795872546,47.15502546361562,7.657234651452651,13.64814255064053,7,weak,medium
37,48.874483213882925,0,44.08784380757626,43.4136791904497,40.84064074030078,7.517882132336025,15.320720787873764,7,high,medium
37,39.91183324177201,0,65.48008220818693,52.16305411248317,36.82167294780766,10.327742091088624,12.673862987590336,1,medium,medium
37,31.38392548614716,4,43.715573108446534,51.16565656815336,29.12796004568679,7.485798764378827,15.636395211879346,3,medium,medium
37,21.52982904741015,2,51.01422964239658,57.462775936104094,42.97871380607262,5.5311886844765095,12.601195275161515,1,medium,weak
37,52.6320324487865,2,42.46292355138254,59.00791174028302,34.0455255055758,4.853130322018972,19.590283391019447,1,high,high
37,23.546706445358122,1,58.427740300990266,56.9403261096794,47.59947451031247,8.72545913313194,11.64336895767067,5,medium,weak
37,48.995966368294624,3,44.61273719653559,28.939937986168665,27.15130189364255,6.478636520228196,7.946328175955042,5,high,high
37,26.348094514213106,3,49.02406109845586,61.941481480131266,29.00024377621875,9.337449010544956,11.104500448640035,6,medium,weak
37,22.616665765494453,2,33.16617866957174,65.27308224194599,28.22184044624297,5.337560022985738,16.159484324441138,7,medium,weak
38,27.760787140176387,0,33.8663176379506,45.17875715678531,23.143053036527895,6.922175666778784,14.646226861353407,2,medium,weak
38,18.082672449848523,0,50.076731933215065,52.3664691267285,27.5036425184659,5.338862300959704,17.25639872394635,2,weak,weak
38,44.85656281057507,0,36.74842844802238,41.09168319869218,35.82573007812734,8.869221431097847,16.5052338501329,2,high,medium
38,30.16322340554875,1,71.05086639334502,30.516214932678487,29.30239180119498,9.2976950812493,13.091158950824388,6,medium,medium
38,13.93276170880904,0,29.384768878877505,42.61284734457614,4.148997366075225,8.6772503152732,13.53274951861336,5,weak,weak
38,53.97447439647411,2,41.99824701335896,44.5986096053639,43.59418637936098,5.828127359192314,13.844013673040322,5,high,high
38,23.033473282392684,0,50.16700867267551,46.45149268648184,21.527250165220757,6.508472511778668,20.653038250489956,1,medium,weak
38,32.613171666839314,4,46.34867062204216,40.41085909994012,39.7138262790931,8.468627977223107,17.072466944062107,4,medium,high
38,54.38832665787282,0,38.95854543336081,42.665748331827615,35.24971671735652,4.624517183751272,20.675060697535514,5,high,high
38,37.454279754839526,0,40.42072160504732,49.889936783715925,51.93898253136274,7.517730111224194,17.52233811702544,6,medium,weak
38,7.013882442501844,0,40.093459225007614,42.29773016889858,42.97565985218096,11.033810706671762,14.809249815235345,4,weak,weak
38,56.389927416808504,2,47.13278305179937,55.43524332550028,30.963163236120206,7.640088901639251,11.941915539043006,5,high,high
38,37.66248318428507,0,69.51929089517424,56.81660651397439,29.383491501157504,5.022910721936097,15.60455901344623,6,medium,medium
38,20.094336879425168,2,50.7793729655821,73.8038774616449,47.021821446394284,6.7851815046477295,14.817392483351309,5,medium,medium
38,8.356324359803235,1,61.829004893875236,61.256799321234624,23.193031223188704,6.738615348644848,14.719058143985357,3,weak,weak
38,47.641511356217755,2,55.069763458281415,52.43103058328414,36.52703948734966,12.280617559673122,14.37270276930225,4,high,high
38,37.20436535571081,1,61.138623979822206,43.797357033323216,33.95103629400263,11.331358161027792,8.842611877271333,7,medium,weak
38,32.007665518579294,2,22.00035697406414,52.937473516739985,32.25419145036259,9.461870868203157,18.782519449603967,7,medium,medium
38,53.63355498305746,3,46.9554197885177,53.26595959916356,37.8281118755874,7.313848138517203,14.848639532348049,3,high,high
38,47.315832673471846,0,63.07135423150714,44.866869109943394,36.51647888406941,10.401259321959445,10.757240651914074,1,high,weak
39,9.10049278396507,3,44.282641772506665,57.83731396752878,38.659205942333955,5.733080721899083,16.445288127220934,3,weak,weak
39,18.703324067732893,3,67.62473164869613,36.01901985318125,36.11180521890627,10.153150630488518,12.432491494180415,3,medium,medium
39,14.909348388867944,2,64.83890153767761,47.55600164462489,38.34145124013798,9.855947074840088,16.686421868912348,6,weak,medium
39,44.63677755436062,1,45.30869283872538,55.55858459317407,35.74692154345276,7.697308530701439,17.644969381537383,7,high,high
39,2.011946084146763,1,44.96836480953643,47.12415852407903,29.724584902269484,10.278372626701543,18.058909472007954,1,weak,weak
39,34.19338109227899,3,39.86394157645531,47.93245596570729,35.032010081892764,7.1055577410723005,14.51724982003554,4,medium,medium
39,45.747521144441436,2,43.70405768136202,48.622141388077196,29.28490752236784,5.469828803803533,13.758666815944448,2,high,high
39,52.605938205704966,1,37.674109358310844,41.643987593122546,28.756987162153198,9.955930025999843,13.12338491920599,5,high,high
39,20.52490492295445,2,54.28811180433006,61.73900931574208,32.31079997825798,7.829514141721082,12.83233173461851,6,medium,weak
39,49.27543828032077,0,35.43953506653567,39.81962328077185,34.04461471411326,9.203561206597335,14.948309807367249,4,high,weak
39,6.637904217312434,0,56.03733016190222,53.18159327409885,35.281802450782486,11.641773183118811,14.371970812824781,1,weak,weak
39,50.78713750407109,3,56.280786969002484,54.13647898282373,42.331030618906645,6.555491855207406,12.524088552533502,3,high,high
39,7.649319739918945,1,33.38795594816077,40.51378098791033,31.012287339673254,7.713240990320049,11.568645738591286,2,weak,weak
39,23.837237433622036,2,65.4981860632834,50.73104254380743,36.57481541179856,11.139269009155427,14.673731723224252,3,medium,high
39,47.837721946773215,1,55.13609294415222,40.90367827255298,35.944221711550554,9.337463461710566,13.697407146168509,5,high,high
39,8.995045640926428,1,57.49698021444869,63.91042475055946,30.13097370027148,6.600434511590807,11.575899080154404,1,weak,weak
39,13.75508371395849,1,42.413347984572276,38.61217063023787,35.58992628965236,6.089964592921043,17.491713040264223,2,weak,medium
39,43.335154103583974,4,56.22379118473118,43.461029057680356,43.02177132141851,6.943838719793309,20.316278252475747,4,high,high
39,43.202192192764464,0,61.26393449722066,37.7577499164442,36.4920497350672,6.523170590394243,17.887764641952675,4,high,high
39,38.468857973117835,1,49.01391600995323,36.42301273132448,36.812671432218465,8.474696238979062,12.839435964971868,1,medium,medium
40,41.636906668026,3,70.01922459248361,65.91215290882293,29.357373352458662,8.1568690143952,14.84931094623019,1,high,high
40,32.56346660085577,0,50.44064634912937,55.427746739125624,50.75087080963901,8.558475508550703,19.621286855062383,6,medium,medium
40,15.107943534417165,1,61.40785800452474,51.40293425700544,29.81314903741999,6.318374396880436,11.47890107166752,3,weak,weak
40,20.741759610235167,1,52.93008807258655,43.434230366530784,21.65773231562018,7.858332184949489,17.347785380055676,2,medium,medium
40,10.89586300808554,0,55.855215328568676,59.07611811046768,41.88147296174461,3.8886004520875668,10.65575037556803,5,weak,weak
40,54.5070336800177,3,33.28667732365228,41.75777560632547,34.08146368281259,8.290012634722732,20.052112882293986,1,high,high
40,35.00350768596723,0,53.71053738215363,57.93639294330103,32.5756654324234,10.35088128991173,13.70905642574703,2,medium,medium
40,24.051085005818393,2,42.65024898742734,41.27488723394364,30.63556975670778,5.150508181307639,21.687131173571437,6,medium,medium
40,27.72034821864796,0,41.53601694222312,43.55492298124328,49.973716994526704,8.966856461294922,20.184191395925488,7,medium,medium
40,56.83700037670892,2,67.44103184465979,57.58282386117921,37.83672222883746,6.777971296478873,14.680708471255837,1,high,high
40,9.201084186964811,1,47.86229751937651,58.63827344155767,39.39800977316068,9.605002307386739,12.841783880668768,1,weak,weak
40,35.17378992100783,3,39.966981690245035,55.97472933896761,36.30092498865814,8.317294902424557,15.584326415672741,4,medium,medium
40,30.35332073306796,3,46.408683718911256,39.503258842432054,37.16039690756157,8.809408225320881,14.45952310006031,7,medium,medium
40,36.68725412607887,2,36.99549771078086,45.53273134277171,46.188996884475316,8.12964779751088,13.795299109243222,2,medium,high
40,1.0866110292504305,3,64.3388446819627,51.568987411985134,32.99316271017844,10.656663612768705,10.025660236265109,4,weak,weak
40,52.327434536649086,2,43.04319255833485,41.50719038089908,23.34449963583416,8.694820955390204,13.456339249036239,6,high,high
40,55.92709694901674,1,55.29299933943669,63.70962760129293,41.944437233822214,6.589152571995098,11.66856263473128,4,high,high
40,33.907991015352536,0,63.561067142103255,25.980530560494543,38.973612897939134,8.197430104642008,16.65494311927571,7,medium,high
40,41.799049432613536,2,44.99847318785271,42.21260484630847,35.863838503080345,7.262237914067901,17.973213949792274,6,high,medium
40,55.34996287063774,0,55.32022432272786,44.90433497130168,38.76602593238229,8.324799813039178,17.222052011770792,7,high,medium
41,42.43431805880392,1,39.6991394509557,21.560563352282323,32.034046237646606,7.160460575266375,16.02712526888252,2,high,high
41,9.15234257485568,0,74.45769569113685,36.037708697638095,35.165540662834076,6.646378528907371,12.441278798577295,6,weak,medium
41,34.57730161000879,0,59.36380134616622,56.252895125420686,33.94639796912072,8.398544425496892,15.61620231780573,6,medium,medium
41,36.40290278297135,4,48.07393561239194,50.302836365529636,30.268093943432664,8.111579257233107,17.37829543093313,4,medium,high
41,25.44784027814316,2,42.271662691110365,65.73136022042902,44.51338226484002,10.127911690091695,13.24129327680081,7,medium,medium
41,44.18665413748337,0,48.86003447160374,65.45226445884819,23.701930980657597,7.1700882417343745,15.356959264185019,3,high,medium
41,56.06202088614089,3,46.60016277648481,54.330463786039466,53.88705737450373,4.038292305009385,14.56361523219023,7,high,high
41,55.53411077440658,0,69.52944553999507,53.13238249000712,42.0188976736518,7.272258403073375,19.987100008831455,5,high,high
41,27.050362284247925,1,37.74465277785097,50.65931108578901,20.776195722381193,4.7471384821668465,17.554644405793574,5,medium,medium
41,6.794282750445316,2,51.34801423290203,23.4491798212051,33.20666936407257,8.831343948193153,16.827478835245174,3,weak,weak
41,59.09047193774008,2,49.8166193336629,36.05440486673925,33.65163267277154,4.652204143302425,9.849918798103696,1,high,high
41,50.33388518675605,1,48.82589699655131,51.00675503098934,38.1350930315369,6.023257875171797,15.51851198030275,4,high,high
41,7.47976087219601,4,48.91383345061658,56.160257087476715,27.084973834082238,7.275331083450274,14.53495971322629,5,weak,medium
41,55.25051295704234,1,48.83929189879517,52.896698121381405,35.25620274694574,11.08790120952229,14.509028668290382,2,high,medium
41,52.193781723727696,2,58.730660663321,41.07535032284342,34.031044815018824,5.8542197685701645,10.30975958177508,6,high,high
41,31.130283427564326,3,56.089844464924354,59.37406282469496,29.09905309941249,8.024809966293173,11.736694133107292,6,medium,high
41,35.476526144695754,0,54.18911611372786,64.82444028754637,27.985982148230143,9.159953153914518,14.795947536282652,1,medium,medium
41,23.940162232207815,2,19.66010637854731,59.3798960029134,42.35043717361886,10.968121106441394,18.343067334571383,5,medium,weak
41,3.28569832932188,1,52.99794874163164,59.89599329590471,21.42733967965925,9.55558950344282,13.22842629048173,7,weak,weak
41,20.111834498754057,1,33.443606398299174,44.40774202044789,38.82303148876841,10.187813903264932,13.800183818687199,4,weak,weak
42,48.17120691588069,1,56.46320163135825,60.759341227007994,41.38008245502499,9.728614117703083,20.343275985858625,5,high,medium
42,0.2779213802761715,1,64.74497367570515,51.45758639327657,33.25153329329267,5.581754057207721,14.109532832496491,4,weak,weak
42,20.00995030146865,2,40.73760887411449,55.11555528522005,35.41898271779997,8.719384208634093,14.613631428439257,1,medium,medium
42,23.8901216154566,2,47.382192776572936,53.654318428247095,44.30795999757905,9.697321904344445,14.654265653844778,7,medium,weak
42,32.24373617627537,1,44.00644294947003,48.785128945595886,29.361187914207544,6.08699942065196,10.963484560786469,7,medium,weak
42,55.19133698476563,2,62.35431775756801,41.39997524877698,30.18678056888701,6.840480246551955,16.715394370245345,7,high,high
42,20.780759661957674,3,50.95027885272073,49.178633364459536,31.036130551205535,6.3936154097458875,13.041371644246983,6,medium,medium
42,20.81719211377366,2,67.28329380566333,59.86761617482823,44.322604793786255,9.545245971936065,14.909788148880786,3,medium,weak
42,44.250074886584905,2,54.13754202947388,45.5852419468709,45.33834997507766,7.861437759341736,16.333118893253392,6,high,high
42,27.13307645338843,3,52.424501806358194,58.93347262608146,23.83287812429105,7.358308211329806,20.82767276710618,4,medium,high
